bartels,R1,R2,p,p_stat,p_time,p_syst,He,He_stat,He_time,He_syst,p/He,p/He_stat,p/He_time,p/He_syst
2468,2.67,2.97,2.863e+2,0.005e+2,0.012e+2,0.050e+2,3.909e+1,0.020e+1,0.033e+1,0.068e+1,7.324,0.040,0.069,0.171
2468,2.97,3.29,2.497e+2,0.004e+2,0.011e+2,0.042e+2,3.565e+1,0.017e+1,0.027e+1,0.059e+1,7.006,0.036,0.061,0.156
2468,3.29,3.64,2.165e+2,0.004e+2,0.009e+2,0.035e+2,3.185e+1,0.015e+1,0.021e+1,0.052e+1,6.797,0.033,0.054,0.146
2468,3.64,4.02,1.854e+2,0.003e+2,0.008e+2,0.029e+2,2.764e+1,0.012e+1,0.017e+1,0.044e+1,6.707,0.032,0.051,0.140
2468,4.02,4.43,1.569e+2,0.002e+2,0.007e+2,0.024e+2,2.405e+1,0.010e+1,0.014e+1,0.037e+1,6.523,0.030,0.047,0.133
2468,4.43,4.88,1.317e+2,0.002e+2,0.006e+2,0.020e+2,2.043e+1,0.008e+1,0.011e+1,0.031e+1,6.449,0.028,0.045,0.130
2468,4.88,5.37,1.095e+2,0.002e+2,0.005e+2,0.016e+2,1.722e+1,0.007e+1,0.009e+1,0.026e+1,6.358,0.027,0.043,0.126
2468,5.37,5.90,9.036e+1,0.014e+1,0.035e+1,0.128e+1,1.454e+1,0.006e+1,0.007e+1,0.022e+1,6.213,0.027,0.040,0.120
2468,5.90,6.47,7.452e+1,0.011e+1,0.028e+1,0.104e+1,1.223e+1,0.005e+1,0.006e+1,0.018e+1,6.095,0.026,0.039,0.116
2468,6.47,7.09,6.112e+1,0.009e+1,0.022e+1,0.085e+1,1.008e+1,0.004e+1,0.005e+1,0.015e+1,6.063,0.026,0.039,0.114
2468,7.09,7.76,4.963e+1,0.007e+1,0.018e+1,0.069e+1,8.394e+0,0.033e+0,0.044e+0,0.125e+0,5.913,0.025,0.038,0.111
2468,7.76,8.48,4.052e+1,0.006e+1,0.015e+1,0.056e+1,6.971e+0,0.028e+0,0.038e+0,0.104e+0,5.813,0.025,0.038,0.108
2468,8.48,9.26,3.285e+1,0.005e+1,0.012e+1,0.045e+1,5.711e+0,0.024e+0,0.032e+0,0.086e+0,5.752,0.026,0.039,0.107
2468,9.26,10.1,2.657e+1,0.004e+1,0.010e+1,0.036e+1,4.674e+0,0.020e+0,0.028e+0,0.070e+0,5.684,0.026,0.040,0.105
2468,10.1,11.0,2.144e+1,0.004e+1,0.008e+1,0.029e+1,3.796e+0,0.017e+0,0.023e+0,0.057e+0,5.649,0.028,0.041,0.105
2468,11.0,12.0,1.724e+1,0.003e+1,0.007e+1,0.023e+1,3.115e+0,0.015e+0,0.020e+0,0.047e+0,5.536,0.028,0.041,0.103
2468,12.0,13.0,1.394e+1,0.003e+1,0.006e+1,0.019e+1,2.545e+0,0.013e+0,0.017e+0,0.039e+0,5.476,0.030,0.043,0.103
2468,13.0,14.1,1.133e+1,0.002e+1,0.005e+1,0.016e+1,2.090e+0,0.011e+0,0.015e+0,0.032e+0,5.422,0.030,0.044,0.103
2468,14.1,15.3,9.131e+0,0.019e+0,0.039e+0,0.129e+0,1.693e+0,0.009e+0,0.012e+0,0.026e+0,5.392,0.031,0.046,0.102
2468,15.3,16.6,7.383e+0,0.016e+0,0.033e+0,0.105e+0,1.389e+0,0.008e+0,0.011e+0,0.022e+0,5.314,0.032,0.047,0.102
2468,16.6,18.0,5.959e+0,0.013e+0,0.027e+0,0.086e+0,1.125e+0,0.006e+0,0.009e+0,0.018e+0,5.298,0.032,0.049,0.103
2468,18.0,19.5,4.774e+0,0.011e+0,0.023e+0,0.070e+0,9.262e-1,0.054e-1,0.078e-1,0.149e-1,5.155,0.032,0.050,0.101
2468,19.5,21.1,3.854e+0,0.009e+0,0.019e+0,0.057e+0,7.474e-1,0.045e-1,0.066e-1,0.122e-1,5.156,0.033,0.052,0.102
2468,21.1,22.8,3.109e+0,0.008e+0,0.016e+0,0.047e+0,6.093e-1,0.037e-1,0.054e-1,0.100e-1,5.103,0.034,0.052,0.102
2468,22.8,24.7,2.507e+0,0.006e+0,0.013e+0,0.038e+0,4.979e-1,0.031e-1,0.045e-1,0.082e-1,5.035,0.034,0.053,0.101
2468,24.7,26.7,2.013e+0,0.005e+0,0.011e+0,0.031e+0,4.030e-1,0.027e-1,0.037e-1,0.066e-1,4.994,0.036,0.053,0.100
2468,26.7,28.8,1.627e+0,0.005e+0,0.009e+0,0.025e+0,3.263e-1,0.023e-1,0.031e-1,0.054e-1,4.987,0.038,0.055,0.101
2468,28.8,31.1,1.314e+0,0.004e+0,0.007e+0,0.020e+0,2.708e-1,0.020e-1,0.026e-1,0.046e-1,4.854,0.039,0.054,0.099
2468,31.1,33.5,1.073e+0,0.003e+0,0.006e+0,0.017e+0,2.175e-1,0.018e-1,0.022e-1,0.037e-1,4.934,0.043,0.057,0.101
2468,33.5,36.1,8.660e-1,0.030e-1,0.052e-1,0.133e-1,1.796e-1,0.015e-1,0.018e-1,0.031e-1,4.822,0.044,0.057,0.100
2468,36.1,38.9,7.072e-1,0.026e-1,0.043e-1,0.109e-1,1.461e-1,0.013e-1,0.015e-1,0.026e-1,4.840,0.047,0.058,0.102
2468,38.9,41.9,5.691e-1,0.022e-1,0.036e-1,0.088e-1,1.199e-1,0.012e-1,0.013e-1,0.021e-1,4.746,0.049,0.059,0.101
2468,41.9,45.1,4.656e-1,0.020e-1,0.030e-1,0.073e-1,9.802e-2,0.101e-2,0.108e-2,0.174e-2,4.751,0.053,0.061,0.102
2468,45.1,48.5,3.813e-1,0.017e-1,0.025e-1,0.060e-1,7.961e-2,0.088e-2,0.090e-2,0.143e-2,4.789,0.057,0.063,0.104
2468,48.5,52.2,3.127e-1,0.015e-1,0.021e-1,0.050e-1,6.544e-2,0.076e-2,0.076e-2,0.119e-2,4.778,0.060,0.064,0.105
2468,52.2,56.1,2.554e-1,0.013e-1,0.018e-1,0.042e-1,5.371e-2,0.067e-2,0.064e-2,0.099e-2,4.756,0.064,0.065,0.105
2468,56.1,60.3,2.074e-1,0.011e-1,0.015e-1,0.035e-1,4.369e-2,0.058e-2,0.053e-2,0.081e-2,4.746,0.068,0.067,0.106
2469,1.00,1.16,4.365e+2,0.027e+2,0.066e+2,0.196e+2,,,,,,,,
2469,1.16,1.33,4.636e+2,0.018e+2,0.051e+2,0.166e+2,,,,,,,,
2469,1.33,1.51,4.792e+2,0.016e+2,0.040e+2,0.138e+2,,,,,,,,
2469,1.51,1.71,4.706e+2,0.011e+2,0.032e+2,0.123e+2,,,,,,,,
2469,1.71,1.92,4.525e+2,0.010e+2,0.026e+2,0.107e+2,,,,,,,,
2469,1.92,2.15,4.232e+2,0.009e+2,0.022e+2,0.091e+2,5.033e+1,0.033e+1,0.060e+1,0.117e+1,8.409,0.057,0.109,0.255
2469,2.15,2.40,3.858e+2,0.007e+2,0.018e+2,0.077e+2,4.904e+1,0.029e+1,0.050e+1,0.100e+1,7.867,0.049,0.088,0.213
2469,2.40,2.67,3.458e+2,0.006e+2,0.015e+2,0.065e+2,4.638e+1,0.025e+1,0.043e+1,0.086e+1,7.456,0.042,0.077,0.186
2469,2.67,2.97,3.057e+2,0.005e+2,0.013e+2,0.053e+2,4.252e+1,0.021e+1,0.038e+1,0.075e+1,7.190,0.038,0.071,0.169
2469,2.97,3.29,2.671e+2,0.004e+2,0.011e+2,0.044e+2,3.832e+1,0.018e+1,0.032e+1,0.065e+1,6.970,0.035,0.065,0.157
2469,3.29,3.64,2.303e+2,0.004e+2,0.010e+2,0.037e+2,3.388e+1,0.015e+1,0.026e+1,0.056e+1,6.797,0.033,0.059,0.148
2469,3.64,4.02,1.962e+2,0.003e+2,0.009e+2,0.031e+2,2.932e+1,0.013e+1,0.021e+1,0.047e+1,6.692,0.031,0.056,0.142
2469,4.02,4.43,1.654e+2,0.003e+2,0.007e+2,0.025e+2,2.555e+1,0.011e+1,0.017e+1,0.041e+1,6.472,0.029,0.052,0.134
2469,4.43,4.88,1.388e+2,0.002e+2,0.006e+2,0.021e+2,2.153e+1,0.009e+1,0.014e+1,0.034e+1,6.447,0.028,0.050,0.131
2469,4.88,5.37,1.148e+2,0.002e+2,0.005e+2,0.017e+2,1.810e+1,0.007e+1,0.011e+1,0.028e+1,6.344,0.027,0.047,0.127
2469,5.37,5.90,9.441e+1,0.014e+1,0.036e+1,0.134e+1,1.512e+1,0.006e+1,0.009e+1,0.023e+1,6.244,0.026,0.044,0.122
2469,5.90,6.47,7.731e+1,0.011e+1,0.029e+1,0.108e+1,1.267e+1,0.005e+1,0.007e+1,0.019e+1,6.101,0.026,0.042,0.117
2469,6.47,7.09,6.319e+1,0.009e+1,0.023e+1,0.088e+1,1.043e+1,0.004e+1,0.006e+1,0.016e+1,6.061,0.025,0.041,0.115
2469,7.09,7.76,5.139e+1,0.008e+1,0.018e+1,0.071e+1,8.701e+0,0.034e+0,0.051e+0,0.132e+0,5.906,0.025,0.040,0.111
2469,7.76,8.48,4.168e+1,0.006e+1,0.015e+1,0.058e+1,7.148e+0,0.028e+0,0.043e+0,0.108e+0,5.831,0.025,0.041,0.109
2469,8.48,9.26,3.374e+1,0.005e+1,0.012e+1,0.046e+1,5.817e+0,0.024e+0,0.036e+0,0.088e+0,5.801,0.026,0.042,0.109
2469,9.26,10.1,2.731e+1,0.005e+1,0.010e+1,0.037e+1,4.765e+0,0.021e+0,0.031e+0,0.073e+0,5.730,0.026,0.043,0.107
2469,10.1,11.0,2.196e+1,0.004e+1,0.008e+1,0.030e+1,3.879e+0,0.018e+0,0.026e+0,0.059e+0,5.663,0.027,0.044,0.106
2469,11.0,12.0,1.763e+1,0.003e+1,0.007e+1,0.024e+1,3.158e+0,0.015e+0,0.023e+0,0.049e+0,5.584,0.028,0.045,0.105
2469,12.0,13.0,1.422e+1,0.003e+1,0.006e+1,0.019e+1,2.576e+0,0.013e+0,0.019e+0,0.041e+0,5.523,0.030,0.047,0.105
2469,13.0,14.1,1.150e+1,0.002e+1,0.005e+1,0.016e+1,2.114e+0,0.011e+0,0.017e+0,0.033e+0,5.437,0.030,0.049,0.105
2469,14.1,15.3,9.262e+0,0.019e+0,0.040e+0,0.131e+0,1.713e+0,0.009e+0,0.014e+0,0.027e+0,5.406,0.031,0.051,0.105
2469,15.3,16.6,7.438e+0,0.016e+0,0.033e+0,0.106e+0,1.415e+0,0.008e+0,0.012e+0,0.023e+0,5.256,0.031,0.052,0.103
2469,16.6,18.0,5.969e+0,0.013e+0,0.027e+0,0.086e+0,1.138e+0,0.006e+0,0.011e+0,0.019e+0,5.244,0.032,0.054,0.105
2469,18.0,19.5,4.801e+0,0.011e+0,0.023e+0,0.070e+0,9.155e-1,0.053e-1,0.089e-1,0.154e-1,5.244,0.033,0.057,0.106
2469,19.5,21.1,3.855e+0,0.009e+0,0.019e+0,0.057e+0,7.432e-1,0.045e-1,0.076e-1,0.127e-1,5.186,0.033,0.058,0.106
2469,21.1,22.8,3.123e+0,0.008e+0,0.016e+0,0.047e+0,6.116e-1,0.038e-1,0.063e-1,0.105e-1,5.107,0.034,0.059,0.105
2469,22.8,24.7,2.513e+0,0.006e+0,0.013e+0,0.038e+0,5.013e-1,0.031e-1,0.052e-1,0.086e-1,5.013,0.034,0.058,0.104
2469,24.7,26.7,2.014e+0,0.005e+0,0.011e+0,0.031e+0,4.049e-1,0.027e-1,0.043e-1,0.070e-1,4.973,0.036,0.059,0.103
2469,26.7,28.8,1.623e+0,0.005e+0,0.009e+0,0.025e+0,3.297e-1,0.023e-1,0.036e-1,0.057e-1,4.923,0.038,0.060,0.103
2469,28.8,31.1,1.312e+0,0.004e+0,0.007e+0,0.020e+0,2.695e-1,0.020e-1,0.030e-1,0.047e-1,4.868,0.039,0.060,0.103
2469,31.1,33.5,1.067e+0,0.003e+0,0.006e+0,0.017e+0,2.181e-1,0.018e-1,0.024e-1,0.039e-1,4.892,0.043,0.062,0.104
2469,33.5,36.1,8.650e-1,0.030e-1,0.052e-1,0.133e-1,1.805e-1,0.015e-1,0.021e-1,0.033e-1,4.793,0.044,0.062,0.103
2469,36.1,38.9,7.005e-1,0.026e-1,0.043e-1,0.108e-1,1.464e-1,0.013e-1,0.017e-1,0.027e-1,4.784,0.047,0.063,0.104
2469,38.9,41.9,5.719e-1,0.023e-1,0.036e-1,0.089e-1,1.221e-1,0.012e-1,0.014e-1,0.022e-1,4.684,0.049,0.063,0.102
2469,41.9,45.1,4.638e-1,0.020e-1,0.030e-1,0.073e-1,9.853e-2,0.102e-2,0.119e-2,0.182e-2,4.707,0.053,0.064,0.104
2469,45.1,48.5,3.761e-1,0.017e-1,0.025e-1,0.060e-1,8.154e-2,0.089e-2,0.100e-2,0.152e-2,4.612,0.055,0.064,0.103
2469,48.5,52.2,3.072e-1,0.015e-1,0.021e-1,0.050e-1,6.591e-2,0.077e-2,0.082e-2,0.124e-2,4.661,0.059,0.066,0.105
2469,52.2,56.1,2.514e-1,0.013e-1,0.017e-1,0.042e-1,5.438e-2,0.068e-2,0.069e-2,0.103e-2,4.624,0.062,0.067,0.104
2469,56.1,60.3,2.062e-1,0.011e-1,0.014e-1,0.034e-1,4.451e-2,0.059e-2,0.057e-2,0.085e-2,4.632,0.066,0.068,0.106
2470,1.00,1.16,5.328e+2,0.028e+2,0.074e+2,0.238e+2,,,,,,,,
2470,1.16,1.33,5.393e+2,0.019e+2,0.055e+2,0.192e+2,,,,,,,,
2470,1.33,1.51,5.307e+2,0.016e+2,0.041e+2,0.152e+2,,,,,,,,
2470,1.51,1.71,5.169e+2,0.012e+2,0.033e+2,0.134e+2,,,,,,,,
2470,1.71,1.92,4.895e+2,0.011e+2,0.027e+2,0.115e+2,,,,,,,,
2470,1.92,2.15,4.529e+2,0.009e+2,0.023e+2,0.097e+2,5.392e+1,0.034e+1,0.055e+1,0.121e+1,8.399,0.056,0.095,0.249
2470,2.15,2.40,4.092e+2,0.008e+2,0.019e+2,0.082e+2,5.259e+1,0.030e+1,0.046e+1,0.104e+1,7.779,0.047,0.077,0.207
2470,2.40,2.67,3.651e+2,0.006e+2,0.016e+2,0.069e+2,4.946e+1,0.026e+1,0.042e+1,0.090e+1,7.381,0.041,0.070,0.182
2470,2.67,2.97,3.209e+2,0.005e+2,0.014e+2,0.056e+2,4.471e+1,0.022e+1,0.037e+1,0.077e+1,7.177,0.037,0.067,0.167
2470,2.97,3.29,2.769e+2,0.004e+2,0.012e+2,0.046e+2,4.039e+1,0.019e+1,0.029e+1,0.066e+1,6.855,0.033,0.057,0.151
2470,3.29,3.64,2.378e+2,0.004e+2,0.010e+2,0.038e+2,3.493e+1,0.016e+1,0.022e+1,0.056e+1,6.808,0.032,0.052,0.145
2470,3.64,4.02,2.017e+2,0.003e+2,0.009e+2,0.032e+2,3.051e+1,0.013e+1,0.018e+1,0.048e+1,6.613,0.031,0.048,0.138
2470,4.02,4.43,1.699e+2,0.003e+2,0.007e+2,0.026e+2,2.592e+1,0.011e+1,0.015e+1,0.040e+1,6.557,0.029,0.046,0.133
2470,4.43,4.88,1.415e+2,0.002e+2,0.006e+2,0.021e+2,2.198e+1,0.009e+1,0.012e+1,0.034e+1,6.438,0.027,0.045,0.129
2470,4.88,5.37,1.166e+2,0.002e+2,0.005e+2,0.017e+2,1.867e+1,0.007e+1,0.010e+1,0.028e+1,6.246,0.026,0.042,0.123
2470,5.37,5.90,9.565e+1,0.014e+1,0.037e+1,0.136e+1,1.538e+1,0.006e+1,0.008e+1,0.023e+1,6.219,0.026,0.040,0.120
2470,5.90,6.47,7.816e+1,0.011e+1,0.029e+1,0.109e+1,1.279e+1,0.005e+1,0.007e+1,0.019e+1,6.111,0.025,0.039,0.116
2470,6.47,7.09,6.369e+1,0.009e+1,0.023e+1,0.089e+1,1.061e+1,0.004e+1,0.005e+1,0.016e+1,6.003,0.025,0.038,0.113
2470,7.09,7.76,5.170e+1,0.008e+1,0.018e+1,0.071e+1,8.757e+0,0.034e+0,0.045e+0,0.130e+0,5.904,0.025,0.037,0.110
2470,7.76,8.48,4.180e+1,0.006e+1,0.015e+1,0.058e+1,7.121e+0,0.028e+0,0.037e+0,0.105e+0,5.870,0.025,0.037,0.109
2470,8.48,9.26,3.379e+1,0.005e+1,0.012e+1,0.046e+1,5.830e+0,0.024e+0,0.031e+0,0.087e+0,5.797,0.026,0.038,0.107
2470,9.26,10.1,2.719e+1,0.005e+1,0.010e+1,0.037e+1,4.784e+0,0.021e+0,0.027e+0,0.071e+0,5.683,0.026,0.038,0.105
2470,10.1,11.0,2.191e+1,0.004e+1,0.008e+1,0.030e+1,3.872e+0,0.018e+0,0.023e+0,0.058e+0,5.659,0.027,0.039,0.104
2470,11.0,12.0,1.751e+1,0.003e+1,0.007e+1,0.024e+1,3.138e+0,0.015e+0,0.019e+0,0.047e+0,5.581,0.028,0.040,0.103
2470,12.0,13.0,1.415e+1,0.003e+1,0.006e+1,0.019e+1,2.553e+0,0.013e+0,0.016e+0,0.039e+0,5.543,0.030,0.042,0.104
2470,13.0,14.1,1.141e+1,0.002e+1,0.005e+1,0.016e+1,2.108e+0,0.011e+0,0.014e+0,0.032e+0,5.413,0.030,0.043,0.102
2470,14.1,15.3,9.180e+0,0.019e+0,0.039e+0,0.129e+0,1.703e+0,0.009e+0,0.012e+0,0.026e+0,5.390,0.031,0.045,0.102
2470,15.3,16.6,7.393e+0,0.016e+0,0.033e+0,0.105e+0,1.402e+0,0.008e+0,0.011e+0,0.022e+0,5.273,0.031,0.046,0.101
2470,16.6,18.0,5.967e+0,0.013e+0,0.027e+0,0.086e+0,1.121e+0,0.006e+0,0.009e+0,0.018e+0,5.321,0.033,0.048,0.103
2470,18.0,19.5,4.772e+0,0.011e+0,0.022e+0,0.070e+0,9.206e-1,0.054e-1,0.076e-1,0.147e-1,5.183,0.032,0.049,0.101
2470,19.5,21.1,3.870e+0,0.009e+0,0.019e+0,0.057e+0,7.481e-1,0.045e-1,0.064e-1,0.121e-1,5.173,0.033,0.051,0.101
2470,21.1,22.8,3.103e+0,0.008e+0,0.016e+0,0.046e+0,6.128e-1,0.038e-1,0.053e-1,0.099e-1,5.063,0.033,0.051,0.100
2470,22.8,24.7,2.505e+0,0.006e+0,0.013e+0,0.038e+0,4.895e-1,0.031e-1,0.043e-1,0.080e-1,5.118,0.035,0.052,0.102
2470,24.7,26.7,2.010e+0,0.005e+0,0.011e+0,0.031e+0,4.014e-1,0.027e-1,0.036e-1,0.065e-1,5.009,0.036,0.052,0.100
2470,26.7,28.8,1.618e+0,0.005e+0,0.009e+0,0.025e+0,3.303e-1,0.023e-1,0.030e-1,0.054e-1,4.899,0.037,0.052,0.098
2470,28.8,31.1,1.314e+0,0.004e+0,0.007e+0,0.020e+0,2.705e-1,0.020e-1,0.025e-1,0.045e-1,4.857,0.039,0.052,0.098
2470,31.1,33.5,1.060e+0,0.003e+0,0.006e+0,0.016e+0,2.200e-1,0.018e-1,0.021e-1,0.037e-1,4.817,0.042,0.053,0.098
2470,33.5,36.1,8.636e-1,0.030e-1,0.051e-1,0.132e-1,1.795e-1,0.015e-1,0.017e-1,0.031e-1,4.810,0.044,0.054,0.099
2470,36.1,38.9,7.039e-1,0.026e-1,0.043e-1,0.108e-1,1.465e-1,0.013e-1,0.014e-1,0.025e-1,4.804,0.047,0.055,0.100
2470,38.9,41.9,5.687e-1,0.022e-1,0.036e-1,0.088e-1,1.180e-1,0.012e-1,0.012e-1,0.020e-1,4.820,0.051,0.057,0.101
2470,41.9,45.1,4.656e-1,0.020e-1,0.030e-1,0.073e-1,9.971e-2,0.102e-2,0.104e-2,0.174e-2,4.670,0.052,0.057,0.099
2470,45.1,48.5,3.813e-1,0.017e-1,0.025e-1,0.060e-1,8.161e-2,0.090e-2,0.088e-2,0.144e-2,4.672,0.055,0.059,0.100
2470,48.5,52.2,3.094e-1,0.015e-1,0.021e-1,0.050e-1,6.565e-2,0.077e-2,0.073e-2,0.118e-2,4.713,0.060,0.061,0.102
2470,52.2,56.1,2.521e-1,0.013e-1,0.017e-1,0.042e-1,5.352e-2,0.067e-2,0.062e-2,0.097e-2,4.711,0.064,0.063,0.103
2470,56.1,60.3,2.082e-1,0.011e-1,0.015e-1,0.035e-1,4.336e-2,0.058e-2,0.052e-2,0.080e-2,4.801,0.070,0.066,0.107
2471,1.00,1.16,4.987e+2,0.034e+2,0.084e+2,0.228e+2,,,,,,,,
2471,1.16,1.33,5.130e+2,0.022e+2,0.062e+2,0.186e+2,,,,,,,,
2471,1.33,1.51,5.249e+2,0.020e+2,0.048e+2,0.153e+2,,,,,,,,
2471,1.51,1.71,5.139e+2,0.014e+2,0.038e+2,0.135e+2,,,,,,,,
2471,1.71,1.92,4.865e+2,0.013e+2,0.031e+2,0.116e+2,,,,,,,,
2471,1.92,2.15,4.513e+2,0.011e+2,0.025e+2,0.098e+2,5.341e+1,0.041e+1,0.071e+1,0.128e+1,8.449,0.068,0.122,0.262
2471,2.15,2.40,4.086e+2,0.009e+2,0.021e+2,0.082e+2,5.219e+1,0.036e+1,0.060e+1,0.110e+1,7.830,0.057,0.098,0.217
2471,2.40,2.67,3.625e+2,0.008e+2,0.017e+2,0.069e+2,4.865e+1,0.031e+1,0.051e+1,0.093e+1,7.452,0.050,0.086,0.190
2471,2.67,2.97,3.175e+2,0.006e+2,0.015e+2,0.056e+2,4.406e+1,0.026e+1,0.044e+1,0.080e+1,7.207,0.045,0.080,0.173
2471,2.97,3.29,2.746e+2,0.005e+2,0.012e+2,0.046e+2,3.920e+1,0.022e+1,0.037e+1,0.068e+1,7.004,0.042,0.073,0.161
2471,3.29,3.64,2.357e+2,0.005e+2,0.011e+2,0.038e+2,3.504e+1,0.019e+1,0.030e+1,0.060e+1,6.727,0.038,0.066,0.150
2471,3.64,4.02,1.997e+2,0.004e+2,0.009e+2,0.032e+2,2.990e+1,0.016e+1,0.024e+1,0.050e+1,6.680,0.038,0.062,0.145
2471,4.02,4.43,1.673e+2,0.003e+2,0.008e+2,0.026e+2,2.555e+1,0.013e+1,0.020e+1,0.042e+1,6.549,0.035,0.059,0.138
2471,4.43,4.88,1.391e+2,0.002e+2,0.006e+2,0.021e+2,2.166e+1,0.010e+1,0.016e+1,0.035e+1,6.424,0.033,0.056,0.133
2471,4.88,5.37,1.142e+2,0.002e+2,0.005e+2,0.017e+2,1.820e+1,0.009e+1,0.013e+1,0.029e+1,6.277,0.032,0.052,0.128
2471,5.37,5.90,9.423e+1,0.017e+1,0.039e+1,0.135e+1,1.512e+1,0.007e+1,0.010e+1,0.024e+1,6.231,0.032,0.050,0.124
2471,5.90,6.47,7.655e+1,0.014e+1,0.030e+1,0.108e+1,1.261e+1,0.006e+1,0.009e+1,0.019e+1,6.073,0.031,0.048,0.119
2471,6.47,7.09,6.221e+1,0.011e+1,0.024e+1,0.087e+1,1.040e+1,0.005e+1,0.007e+1,0.016e+1,5.980,0.030,0.047,0.116
2471,7.09,7.76,5.043e+1,0.009e+1,0.019e+1,0.070e+1,8.523e+0,0.041e+0,0.059e+0,0.133e+0,5.917,0.030,0.047,0.114
2471,7.76,8.48,4.088e+1,0.008e+1,0.015e+1,0.057e+1,6.995e+0,0.034e+0,0.050e+0,0.109e+0,5.844,0.030,0.048,0.112
2471,8.48,9.26,3.294e+1,0.006e+1,0.013e+1,0.045e+1,5.670e+0,0.029e+0,0.042e+0,0.089e+0,5.809,0.031,0.049,0.112
2471,9.26,10.1,2.653e+1,0.005e+1,0.010e+1,0.036e+1,4.691e+0,0.025e+0,0.037e+0,0.075e+0,5.655,0.032,0.050,0.109
2471,10.1,11.0,2.152e+1,0.005e+1,0.009e+1,0.029e+1,3.797e+0,0.021e+0,0.031e+0,0.061e+0,5.668,0.034,0.052,0.110
2471,11.0,12.0,1.725e+1,0.004e+1,0.007e+1,0.024e+1,3.067e+0,0.018e+0,0.027e+0,0.050e+0,5.623,0.034,0.054,0.110
2471,12.0,13.0,1.381e+1,0.003e+1,0.006e+1,0.019e+1,2.493e+0,0.016e+0,0.023e+0,0.041e+0,5.539,0.037,0.056,0.110
2471,13.0,14.1,1.125e+1,0.003e+1,0.005e+1,0.016e+1,2.086e+0,0.013e+0,0.020e+0,0.035e+0,5.394,0.037,0.057,0.108
2471,14.1,15.3,9.043e+0,0.023e+0,0.041e+0,0.128e+0,1.691e+0,0.011e+0,0.017e+0,0.028e+0,5.348,0.038,0.059,0.109
2471,15.3,16.6,7.267e+0,0.019e+0,0.034e+0,0.104e+0,1.369e+0,0.009e+0,0.015e+0,0.024e+0,5.308,0.039,0.062,0.110
2471,16.6,18.0,5.861e+0,0.016e+0,0.029e+0,0.085e+0,1.100e+0,0.008e+0,0.012e+0,0.020e+0,5.327,0.040,0.065,0.112
2471,18.0,19.5,4.717e+0,0.013e+0,0.024e+0,0.070e+0,9.073e-1,0.065e-1,0.107e-1,0.164e-1,5.199,0.040,0.067,0.111
2471,19.5,21.1,3.788e+0,0.011e+0,0.020e+0,0.057e+0,7.454e-1,0.054e-1,0.092e-1,0.137e-1,5.082,0.040,0.068,0.110
2471,21.1,22.8,3.072e+0,0.009e+0,0.017e+0,0.046e+0,6.032e-1,0.045e-1,0.075e-1,0.112e-1,5.092,0.041,0.069,0.111
2471,22.8,24.7,2.487e+0,0.007e+0,0.014e+0,0.038e+0,4.882e-1,0.037e-1,0.061e-1,0.091e-1,5.095,0.042,0.070,0.112
2471,24.7,26.7,2.000e+0,0.006e+0,0.012e+0,0.031e+0,4.053e-1,0.033e-1,0.051e-1,0.076e-1,4.934,0.043,0.069,0.109
2471,26.7,28.8,1.599e+0,0.006e+0,0.010e+0,0.025e+0,3.295e-1,0.028e-1,0.042e-1,0.062e-1,4.852,0.045,0.069,0.107
2471,28.8,31.1,1.299e+0,0.005e+0,0.008e+0,0.020e+0,2.649e-1,0.024e-1,0.034e-1,0.050e-1,4.905,0.048,0.070,0.110
2471,31.1,33.5,1.056e+0,0.004e+0,0.007e+0,0.017e+0,2.167e-1,0.021e-1,0.029e-1,0.041e-1,4.873,0.052,0.071,0.109
2471,33.5,36.1,8.555e-1,0.036e-1,0.056e-1,0.133e-1,1.813e-1,0.019e-1,0.024e-1,0.035e-1,4.720,0.052,0.070,0.107
2471,36.1,38.9,7.005e-1,0.031e-1,0.047e-1,0.110e-1,1.447e-1,0.016e-1,0.020e-1,0.028e-1,4.841,0.058,0.073,0.111
2471,38.9,41.9,5.686e-1,0.027e-1,0.039e-1,0.090e-1,1.199e-1,0.014e-1,0.016e-1,0.023e-1,4.742,0.060,0.073,0.110
2471,41.9,45.1,4.676e-1,0.024e-1,0.033e-1,0.074e-1,9.950e-2,0.124e-2,0.139e-2,0.196e-2,4.699,0.063,0.073,0.109
2471,45.1,48.5,3.746e-1,0.021e-1,0.027e-1,0.060e-1,8.069e-2,0.108e-2,0.114e-2,0.160e-2,4.642,0.067,0.074,0.109
2471,48.5,52.2,3.069e-1,0.018e-1,0.023e-1,0.050e-1,6.308e-2,0.091e-2,0.090e-2,0.126e-2,4.865,0.076,0.079,0.115
2471,52.2,56.1,2.539e-1,0.016e-1,0.020e-1,0.043e-1,5.383e-2,0.081e-2,0.078e-2,0.109e-2,4.716,0.077,0.077,0.112
2471,56.1,60.3,2.046e-1,0.014e-1,0.016e-1,0.035e-1,4.428e-2,0.071e-2,0.065e-2,0.090e-2,4.619,0.080,0.077,0.111
2474,1.00,1.16,5.418e+2,0.028e+2,0.074e+2,0.241e+2,,,,,,,,
2474,1.16,1.33,5.584e+2,0.019e+2,0.055e+2,0.198e+2,,,,,,,,
2474,1.33,1.51,5.542e+2,0.017e+2,0.042e+2,0.159e+2,,,,,,,,
2474,1.51,1.71,5.303e+2,0.012e+2,0.034e+2,0.138e+2,,,,,,,,
